d
ms,left,right,volts,ma,held,ws,gx,gy,gz,ax,ay,az,p0,p1,p2,p3,p4,p5,p6,p7,p8,p9,p10,p11,p12,p13,p14,p15,p16,p17,p18,p19,p20,p21,p22,p23,p24,p25,p26,p27,p28,p29,p30,p31,p32,p33,p34,p35,p36,p37,p38,p39,p40,p41,p42,p43,p44,p45,p46,p47,p48,p49,p50,p51,p52,p53,p54,p55,p56,p57,p58,p59,p60,p61,p62,p63
324356,0,0,5.39,48,1,0,20.8,2.7,-7.3,-0.017,0.011,1.016,23.75,24.25,24.25,24.50,24.50,24.50,23.75,25.50,23.50,24.00,24.00,23.75,23.50,23.75,23.50,26.75,23.75,23.75,23.75,23.75,24.00,23.75,24.50,27.50,23.00,23.00,22.75,22.50,23.00,23.25,23.25,29.00,22.00,22.50,22.25,22.00,22.75,23.00,24.50,29.50,22.75,22.50,22.75,22.25,22.75,23.00,25.75,30.25,23.50,23.00,22.75,22.25,22.25,23.00,27.25,30.25,24.25,23.50,23.25,23.00,22.75,23.75,27.50,29.75
324456,0,0,5.39,50,1,0,-18.0,0.9,-0.7,-0.125,-0.150,1.356,24.00,24.75,24.25,24.50,24.50,24.50,24.50,24.50,23.75,24.25,23.50,23.75,23.75,24.25,23.75,24.50,23.50,23.75,23.25,23.75,23.50,23.75,23.50,25.50,23.00,23.00,23.00,22.50,23.25,23.50,24.00,28.25,22.25,22.50,22.25,22.25,23.25,22.50,23.00,28.75,22.75,22.50,23.00,22.75,23.25,23.25,24.50,30.00,23.75,23.25,23.25,22.50,22.50,23.25,26.75,30.00,24.25,23.50,23.25,23.50,23.25,23.25,28.00,29.75
324556,0,0,5.39,48,1,0,-2.9,2.2,-10.7,0.028,-0.070,1.044,24.75,24.50,24.00,24.50,23.75,24.25,23.75,24.00,24.00,24.00,24.00,24.00,24.00,24.00,23.75,24.25,23.00,24.00,23.00,23.50,23.75,24.00,23.75,25.25,23.00,23.25,23.00,22.50,23.25,23.25,23.25,27.75,22.00,22.50,22.50,22.00,22.50,23.00,23.25,28.25,23.00,22.50,22.75,22.25,23.25,23.00,24.25,29.75,23.25,22.75,23.75,22.50,22.75,23.00,27.25,30.25,23.50,24.00,23.50,23.00,23.00,24.75,28.50,29.75
324656,0,0,5.39,47,1,0,-4.5,-0.5,-1.3,-0.046,-0.016,1.067,24.25,24.50,24.00,24.50,24.75,24.75,24.25,24.75,24.00,24.25,24.00,24.00,23.75,24.00,23.50,24.50,23.50,24.25,24.00,23.50,23.50,24.25,24.25,26.25,23.00,23.00,23.25,22.50,23.50,23.50,23.75,28.25,22.75,22.00,22.00,22.00,22.75,23.00,24.50,29.75,23.00,22.00,23.00,23.00,23.00,23.00,26.75,30.75,22.75,23.25,23.25,22.75,22.50,24.25,29.75,30.75,24.00,23.50,23.25,23.25,23.00,27.75,29.75,30.50
324756,0,0,5.39,47,1,0,-1.1,-0.2,-1.3,-0.026,-0.020,0.983,24.00,24.50,24.25,24.75,24.50,24.50,24.00,25.00,24.25,24.25,24.00,23.75,24.00,24.25,23.75,26.75,23.25,24.25,23.75,23.75,23.75,24.25,24.75,29.50,23.75,23.00,23.50,22.75,24.25,23.50,26.75,31.50,22.50,22.25,22.25,22.50,23.00,24.25,30.25,31.25,23.00,22.50,23.00,22.75,23.25,28.00,31.00,31.25,23.00,23.25,23.50,22.50,24.25,29.75,31.50,31.25,24.00,23.50,23.50,23.00,26.50,30.25,30.50,30.75
324856,0,0,5.39,50,1,0,0.3,0.1,-0.8,-0.007,-0.020,0.979,24.25,24.50,24.00,24.00,24.00,23.50,23.75,24.00,23.50,24.00,23.50,23.50,23.50,23.50,23.25,23.50,23.50,23.75,23.50,23.00,23.25,23.25,23.50,23.00,23.00,23.00,22.75,23.00,23.25,22.75,23.00,22.75,22.00,21.50,22.25,21.25,22.75,22.25,22.25,22.00,23.00,22.00,22.75,21.75,22.25,22.75,22.25,22.50,22.75,23.00,23.25,21.75,22.50,21.75,23.25,23.00,23.75,23.25,23.25,23.25,22.25,23.75,25.50,24.50
324956,0,0,5.39,47,1,0,0.1,0.3,-0.7,-0.015,-0.022,1.010,23.50,24.00,23.75,24.25,24.25,24.00,23.50,23.50,23.75,23.75,23.50,23.50,23.50,23.50,23.00,23.00,23.00,23.75,23.25,23.25,23.50,23.25,23.50,22.75,23.25,23.50,23.00,22.50,23.25,23.00,22.75,23.25,21.75,22.00,22.00,21.50,22.50,22.25,22.25,22.50,22.50,22.25,22.75,22.25,22.00,23.00,22.25,22.50,23.00,23.25,23.25,22.25,22.00,22.50,22.50,22.25,23.25,23.50,22.75,22.50,22.50,22.25,22.00,22.75
325056,0,0,5.39,48,1,0,0.0,0.2,-0.7,-0.009,-0.020,1.001,23.75,24.00,23.75,23.75,24.00,23.50,23.75,23.50,24.00,23.75,23.50,23.25,23.25,23.25,23.25,23.25,23.50,23.75,23.00,23.25,23.25,23.50,23.25,23.00,23.00,22.75,23.25,22.50,22.75,23.00,22.50,23.00,22.25,21.25,22.00,21.50,22.25,22.25,22.25,22.00,22.75,22.00,23.00,22.25,22.75,22.75,22.25,22.50,22.75,23.00,23.25,22.00,21.75,22.25,22.75,22.50,23.25,23.00,23.00,23.00,22.25,22.25,21.50,22.75
325156,0,0,5.39,47,1,0,-0.0,0.3,-0.6,-0.007,-0.024,1.006,24.00,24.00,23.75,24.00,23.75,23.75,23.50,23.00,24.25,23.75,23.75,23.50,23.75,23.25,23.00,23.00,23.50,23.75,23.50,23.25,23.25,23.00,23.00,23.25,23.50,22.75,22.75,22.25,23.00,23.00,22.50,23.25,21.75,21.25,21.75,21.75,22.25,22.50,22.25,22.50,23.25,21.75,22.75,22.25,22.50,22.25,22.25,22.50,22.75,23.00,23.00,22.25,22.00,22.25,22.25,22.50,23.25,23.25,23.25,23.00,22.50,23.00,21.75,22.50
325256,0,0,5.39,49,1,0,0.0,0.3,-0.7,-0.005,-0.023,1.005,23.75,24.00,23.75,23.75,23.75,23.75,24.00,23.00,23.75,23.75,23.50,23.50,23.25,23.50,22.75,23.25,23.00,23.50,23.25,23.00,23.00,23.75,22.75,23.25,23.25,22.75,23.00,22.25,22.75,23.00,22.00,22.75,22.25,21.50,22.00,21.75,22.50,22.00,22.00,22.25,22.75,22.25,22.50,22.25,22.50,22.50,22.50,23.00,23.25,22.25,23.00,21.75,22.50,22.50,22.25,22.25,23.50,23.25,22.75,22.25,22.25,22.50,21.75,22.50
325356,0,0,5.39,47,1,0,0.1,0.3,-0.7,-0.008,-0.022,1.004,23.75,24.00,24.00,23.75,23.75,23.50,23.00,23.25,23.75,24.00,23.25,23.75,23.25,23.00,22.75,22.75,22.75,23.25,23.00,23.25,23.00,23.50,23.00,22.50,23.00,22.50,22.75,22.50,22.75,22.75,22.25,22.75,21.75,21.50,22.00,21.75,22.00,22.25,21.50,22.25,22.50,22.25,22.25,22.00,22.00,22.50,22.00,22.25,22.75,22.50,23.00,22.50,22.00,22.25,22.50,22.50,23.50,22.75,22.75,22.50,22.75,22.75,22.25,22.50
325456,0,0,5.39,48,1,0,0.0,0.3,-0.6,-0.009,-0.022,1.005,23.75,24.25,23.75,24.00,24.00,24.00,23.75,23.25,23.75,23.50,23.75,24.00,23.50,23.25,23.00,23.00,23.25,23.25,23.00,23.25,23.25,23.50,23.00,23.25,22.75,23.00,23.50,22.00,22.75,23.00,22.75,23.00,22.00,21.75,21.75,21.25,22.25,22.50,22.75,22.25,22.75,22.50,22.75,22.25,22.25,22.50,22.50,22.75,23.50,23.00,23.25,22.25,21.75,22.25,22.75,22.50,24.00,23.50,23.00,22.50,22.50,22.50,22.00,22.50
325556,0,0,5.39,47,1,0,0.0,0.3,-0.6,-0.008,-0.022,1.006,23.25,24.00,23.75,23.75,23.75,23.75,23.25,23.25,23.75,23.50,23.75,23.25,23.50,23.25,23.00,23.00,23.25,23.50,23.75,23.75,23.25,23.75,23.00,22.75,23.00,22.75,23.50,22.25,23.00,23.00,22.75,23.00,22.00,22.25,22.00,21.75,22.50,22.25,22.25,22.50,22.75,22.00,22.50,22.00,22.50,22.50,22.25,22.50,23.00,23.00,23.00,22.00,22.25,22.50,22.25,22.50,23.75,23.75,23.00,22.75,22.25,23.00,21.50,22.75
325656,0,0,5.39,48,0,0,0.1,0.3,-0.7,-0.006,-0.022,1.002,24.25,24.00,24.00,23.75,23.75,23.50,23.75,23.00,23.50,23.75,23.25,23.75,23.50,23.50,22.50,22.75,23.00,23.75,23.50,23.00,23.50,23.50,23.50,22.75,23.25,22.75,23.00,22.75,23.00,22.75,22.25,22.75,21.50,22.00,21.75,21.75,22.25,22.25,22.50,22.75,22.75,22.00,22.50,22.50,22.25,22.75,22.25,22.00,23.00,22.25,22.75,22.25,22.00,22.25,22.75,22.50,23.50,23.50,23.00,23.00,22.50,22.75,21.75,23.00
325756,0,0,5.39,47,0,0,0.1,0.2,-0.7,-0.007,-0.022,1.002,24.25,24.50,23.75,24.00,23.75,23.75,23.25,23.75,23.75,24.25,23.00,23.50,23.00,23.25,23.50,23.25,23.25,23.75,23.00,23.25,23.25,23.00,23.00,23.25,23.25,22.75,23.25,22.50,23.25,22.75,22.75,23.25,21.75,21.75,22.00,21.75,22.75,22.00,22.25,22.25,22.50,22.25,22.75,22.25,22.25,22.75,22.00,23.00,23.00,22.75,23.25,22.25,21.75,22.50,22.25,23.25,23.25,23.50,22.75,23.00,22.50,22.50,22.00,22.50
325856,0,0,5.40,44,0,0,-0.0,0.3,-0.7,-0.007,-0.022,1.006,23.25,24.25,23.75,24.00,24.00,23.00,23.50,23.50,23.50,23.75,23.25,23.50,23.00,23.00,22.75,23.25,23.50,23.75,23.25,23.25,23.25,23.50,22.75,22.75,23.25,23.00,23.00,22.00,23.00,23.25,22.25,22.75,21.50,21.50,22.25,21.50,22.50,22.25,22.25,22.25,23.00,21.75,22.00,22.25,22.50,22.75,22.25,22.75,22.75,22.50,22.75,22.00,21.75,22.50,22.50,22.75,23.75,23.00,23.00,22.00,22.50,22.50,22.00,22.25
325956,0,0,5.40,44,0,0,-0.2,0.3,-0.6,-0.005,-0.022,1.002,24.25,24.25,23.75,24.00,24.00,23.75,23.50,23.75,23.75,23.50,23.75,23.25,23.50,23.25,23.25,23.00,22.75,23.50,23.25,23.25,23.25,23.25,23.25,23.00,23.25,22.75,23.00,22.00,23.25,22.75,22.75,23.00,22.00,22.00,22.50,21.75,22.25,22.50,22.25,22.25,22.25,22.00,22.50,22.50,22.75,22.25,22.25,22.25,23.00,22.50,23.25,22.50,22.00,22.25,22.50,22.75,23.00,23.00,23.00,22.25,22.50,22.50,22.00,22.50
326056,0,0,5.39,45,0,0,-0.2,0.3,-0.6,-0.005,-0.021,1.009,24.00,24.25,23.50,24.00,23.75,24.00,23.75,23.00,23.50,24.00,23.50,23.50,23.75,23.25,23.25,23.25,23.00,23.50,23.25,23.25,23.25,23.25,23.25,22.75,23.00,23.00,23.00,22.25,23.00,22.75,22.50,22.75,22.00,21.50,21.75,21.50,22.75,22.50,22.75,22.00,23.00,22.00,22.50,22.00,22.25,22.75,22.25,22.50,23.00,23.00,23.00,22.00,22.50,22.00,22.50,22.25,23.00,23.75,23.00,22.75,22.25,23.25,21.75,22.25
326156,0,0,5.39,47,0,0,0.0,0.3,-0.7,-0.009,-0.020,1.003,24.00,23.75,23.75,23.75,23.75,24.00,23.50,23.50,24.25,24.50,23.50,23.50,23.50,23.25,22.75,23.50,23.50,23.25,23.25,23.25,23.50,23.50,23.00,23.25,23.50,23.00,22.75,22.75,23.00,23.25,22.75,22.75,22.00,21.50,22.00,21.75,22.50,22.25,22.25,22.50,22.50,22.25,22.50,22.25,22.50,22.75,22.00,23.00,23.00,21.75,23.25,22.50,22.25,22.25,22.00,22.50,23.25,23.75,22.75,22.50,23.00,22.25,21.75,22.50
326256,0,0,5.39,44,0,0,-0.1,0.3,-0.6,-0.007,-0.020,1.005,23.75,24.00,23.75,23.75,24.00,23.50,23.25,23.50,24.00,24.00,23.75,23.75,23.50,23.50,23.25,23.75,23.50,23.50,23.25,23.50,23.25,23.75,23.50,22.50,23.00,23.00,22.75,22.75,23.00,23.00,22.50,23.25,22.25,21.75,22.00,21.75,22.50,22.25,22.50,22.50,23.25,22.00,22.50,22.25,22.50,22.75,23.00,22.75,23.25,22.75,23.50,22.00,22.25,22.25,22.50,23.00,23.75,23.50,23.00,22.75,22.75,22.75,22.00,23.25
326356,0,0,5.40,45,0,0,0.0,0.3,-0.6,-0.006,-0.020,1.010,23.75,24.00,23.75,23.75,24.00,23.50,23.25,23.50,24.00,24.00,23.75,23.75,23.50,23.50,23.25,23.75,23.50,23.50,23.25,23.50,23.25,23.75,23.50,22.50,23.00,23.00,22.75,22.75,23.00,23.00,22.50,23.25,22.25,21.75,22.00,21.75,22.50,22.25,22.50,22.50,23.25,22.00,22.50,22.25,22.50,22.75,23.00,22.75,23.25,22.75,23.50,22.00,22.25,22.25,22.50,23.00,23.75,23.50,23.00,22.75,22.75,22.75,22.00,23.25
326456,0,0,5.39,44,0,0,-0.1,0.3,-0.7,-0.006,-0.021,1.008,23.25,24.00,23.50,24.00,23.75,23.50,23.75,23.75,23.25,23.75,23.25,23.50,23.50,23.25,23.00,23.50,23.00,23.50,23.00,23.00,23.00,23.00,23.25,23.25,23.25,22.75,23.00,22.50,22.75,22.75,22.50,22.75,22.25,22.00,22.00,21.50,22.50,22.25,22.25,22.50,22.50,22.25,22.25,21.75,22.00,22.25,21.75,22.50,23.25,22.75,23.50,22.00,22.50,22.25,22.25,22.25,23.00,23.00,22.75,23.00,22.25,22.50,21.75,22.50
326556,0,0,5.39,46,0,0,-0.1,0.5,-0.6,-0.006,-0.022,1.009,23.50,23.75,24.25,23.75,23.75,23.75,23.25,22.75,23.50,24.25,23.75,23.50,23.50,23.50,23.00,23.25,23.25,23.75,23.00,23.00,23.00,23.00,23.50,23.00,22.75,23.00,22.75,22.25,22.75,23.25,22.75,23.25,22.00,22.00,21.75,21.50,22.25,22.00,22.50,22.50,22.50,22.00,22.50,22.50,22.25,22.50,22.00,22.75,23.25,23.00,23.00,21.75,22.00,22.50,23.25,22.50,24.00,23.75,23.50,22.75,23.00,22.25,22.00,22.25
326656,0,0,5.39,44,0,0,0.0,0.4,-0.6,-0.007,-0.019,1.005,24.25,24.25,23.75,24.25,23.75,23.75,23.75,23.25,23.75,24.00,23.75,23.50,23.25,23.50,23.00,23.00,23.25,23.50,23.00,23.25,23.25,23.50,23.25,23.25,23.00,23.00,22.75,22.50,23.00,23.00,22.50,22.75,22.00,22.00,21.75,21.75,22.50,22.00,22.25,22.50,22.50,22.25,22.50,22.25,22.25,22.75,22.00,22.50,22.75,22.25,23.00,22.00,22.25,22.25,22.75,22.50,23.25,23.00,23.00,22.50,22.50,22.25,22.00,23.00
326756,0,0,5.40,44,0,0,-0.5,0.3,-0.6,-0.009,-0.019,1.019,23.50,24.00,23.25,23.75,23.75,24.00,23.25,23.00,23.75,23.75,23.50,23.25,23.50,23.50,23.00,23.50,23.25,23.50,23.25,23.50,23.50,23.25,23.25,22.75,23.00,23.25,22.75,22.25,23.25,23.00,22.75,23.50,21.75,21.75,22.00,21.75,22.25,22.00,22.50,22.50,23.00,22.00,22.25,22.25,22.25,22.50,22.00,22.50,23.25,22.75,22.75,22.00,22.00,22.25,22.50,22.25,23.75,23.25,23.00,22.50,22.50,22.50,22.00,23.00
326856,0,0,5.40,44,0,0,0.1,0.4,-0.5,-0.000,-0.021,1.003,24.25,24.50,23.75,24.00,23.75,24.00,23.25,23.50,23.75,24.25,23.25,23.50,23.50,23.50,23.00,23.25,23.25,23.25,23.00,23.25,23.25,23.75,23.50,22.75,23.00,23.00,23.00,22.25,23.00,23.00,23.00,22.75,22.00,21.50,21.75,21.50,22.50,22.25,22.25,22.25,22.25,22.00,22.75,22.25,22.25,22.75,22.00,22.75,23.00,22.50,22.75,22.50,22.00,22.00,22.00,22.75,23.25,23.50,23.25,22.75,22.25,22.75,21.75,22.50
326956,0,0,5.40,46,0,0,0.1,0.3,-0.8,-0.007,-0.019,1.000,24.00,24.00,23.75,24.00,23.75,23.75,23.50,23.25,23.25,23.50,23.25,23.25,23.00,23.75,23.00,23.00,23.25,23.75,23.00,23.00,23.00,23.50,23.00,23.25,23.25,23.00,23.00,22.00,23.25,22.50,22.75,22.50,21.50,22.00,21.50,21.50,22.50,22.00,22.25,21.75,22.50,22.00,23.00,22.00,22.25,22.50,22.00,22.00,23.25,23.00,23.00,22.25,22.25,22.25,22.25,22.50,23.25,23.25,23.00,22.75,21.75,22.00,21.75,22.50
327056,0,0,5.40,48,0,0,0.1,0.3,-0.7,-0.004,-0.022,1.002,23.50,24.25,23.75,24.00,23.75,23.75,23.25,23.75,23.75,23.50,23.50,23.50,23.50,23.00,23.00,23.00,23.50,23.50,23.00,22.75,23.25,23.00,23.25,22.50,23.25,23.00,22.75,22.25,23.00,22.50,22.50,22.75,21.50,21.50,21.75,21.50,22.50,22.50,22.00,22.25,22.50,22.00,22.25,21.75,21.75,22.75,22.25,22.00,22.75,23.00,23.00,22.00,22.00,22.25,22.50,22.50,23.50,23.00,23.00,22.50,22.25,22.50,21.75,22.00
327156,0,0,5.39,45,0,0,0.0,0.3,-0.6,-0.006,-0.021,1.002,23.75,23.75,23.75,23.75,23.25,23.50,23.50,23.00,23.75,23.50,23.25,23.50,23.50,23.25,22.75,22.75,23.25,23.50,23.50,23.25,23.25,23.50,23.25,23.00,23.25,22.50,22.75,22.00,23.25,22.50,22.75,22.75,22.00,21.50,21.75,21.75,22.75,22.00,22.50,22.25,22.50,22.25,22.50,22.25,22.75,22.75,21.75,22.75,23.50,22.50,23.25,22.50,22.00,22.50,22.75,22.75,23.50,23.25,23.25,22.50,22.75,22.50,21.75,23.00
327256,0,0,5.39,44,0,0,0.2,0.0,-0.3,-0.011,-0.013,0.990,24.00,24.00,23.75,24.00,23.75,23.50,23.50,23.25,23.50,24.00,23.50,23.50,23.25,23.25,22.75,23.25,23.50,23.75,23.00,23.25,23.50,23.00,23.00,23.00,23.00,23.25,23.00,22.25,23.25,22.50,22.50,23.25,21.75,21.75,22.25,21.75,22.25,22.00,22.25,22.50,22.50,22.00,22.50,22.25,22.25,22.50,21.75,22.25,23.00,22.75,22.75,22.25,22.00,22.00,22.25,22.50,23.75,22.75,23.00,22.50,22.50,22.50,22.00,22.50
327356,0,0,5.39,44,0,0,0.1,0.3,-0.7,-0.002,-0.020,1.000,23.75,24.00,23.50,24.00,23.50,23.75,22.75,23.50,23.75,23.50,23.50,23.50,23.25,23.50,23.25,22.50,23.25,23.75,23.25,23.00,23.25,23.25,23.25,23.00,23.75,22.75,22.75,22.50,23.00,23.00,22.25,22.50,22.00,21.75,22.00,21.50,22.25,21.75,22.50,22.25,22.75,22.25,22.75,21.75,22.50,22.75,22.50,23.25,23.25,22.50,23.00,22.00,22.50,22.25,22.75,22.75,23.25,23.50,23.25,22.50,22.75,22.25,22.25,22.25
327456,0,0,5.39,47,0,0,-0.2,0.5,-0.8,0.005,-0.017,1.014,24.00,24.25,23.75,24.00,23.75,23.25,23.50,23.00,23.25,24.25,23.50,23.25,23.00,23.25,23.25,23.25,23.25,23.50,23.00,23.00,23.00,22.75,22.75,22.75,22.75,22.75,22.50,22.00,23.00,22.75,22.50,22.50,22.00,21.25,22.00,21.25,22.00,22.25,22.00,22.00,22.50,22.00,22.50,22.00,22.00,22.25,22.25,22.25,23.25,22.25,23.00,22.00,22.00,22.25,22.50,22.50,23.25,23.00,23.00,22.50,22.75,22.50,21.50,23.00
327556,0,0,5.40,44,0,0,0.5,0.9,0.4,0.021,-0.034,0.999,24.25,24.25,23.75,24.25,23.75,23.75,23.25,22.50,23.50,23.75,23.25,23.50,23.25,23.25,23.25,23.50,23.25,23.25,23.75,23.25,23.50,23.25,23.00,23.00,23.00,23.00,23.25,22.25,23.25,22.75,22.50,22.75,21.75,21.50,22.00,21.50,22.50,22.25,22.00,22.25,22.25,21.75,22.50,22.25,22.25,22.75,22.00,22.00,23.00,23.00,23.00,22.25,22.00,22.50,22.25,22.50,23.25,23.25,23.25,22.75,22.75,22.50,21.75,23.00
327656,0,0,5.40,45,0,0,0.2,0.4,-1.4,-0.044,-0.014,1.014,23.75,24.25,23.50,23.75,24.00,23.75,23.25,23.25,23.50,23.75,23.75,23.25,23.25,23.50,22.75,22.75,23.25,23.50,23.25,23.25,23.00,23.50,23.75,23.00,23.00,23.00,22.75,22.50,23.00,23.25,22.50,22.25,21.50,21.75,22.25,21.75,22.50,21.75,22.25,22.25,22.25,22.00,22.75,22.50,22.50,22.50,22.00,23.00,22.75,22.75,23.25,22.25,22.00,22.50,22.00,22.50,23.50,23.50,23.00,23.00,22.75,22.00,22.50,22.50
327756,0,0,5.39,44,0,0,-44.4,2.0,1.5,-0.064,0.103,0.892,23.75,24.00,23.75,23.50,23.75,23.75,22.75,23.25,23.75,23.75,23.50,23.25,23.25,23.50,23.00,23.25,23.25,23.50,23.25,23.50,23.50,23.25,23.75,23.00,23.25,22.75,22.75,22.50,23.25,22.50,22.75,22.75,22.00,21.75,22.50,21.75,22.25,22.25,22.25,22.00,22.25,21.75,22.25,22.00,22.50,22.50,22.50,22.75,22.75,22.75,23.00,21.50,22.50,21.75,22.50,22.75,23.25,23.00,23.25,22.50,22.25,22.00,22.25,22.25
327856,0,0,5.39,46,0,0,-101.0,5.8,15.2,-0.042,-0.480,1.513,24.00,23.50,23.75,23.75,23.75,23.50,23.00,23.25,23.75,23.25,23.75,23.50,23.50,23.25,23.25,22.50,23.00,23.50,23.25,23.50,23.25,23.25,23.25,22.75,23.25,22.75,23.25,22.50,23.00,22.75,22.75,23.00,22.25,22.00,22.00,21.75,22.50,22.50,22.25,22.25,22.50,22.00,21.75,21.50,22.25,22.75,22.75,22.25,22.75,22.00,22.25,21.75,21.75,21.75,22.50,22.75,23.00,22.50,23.00,22.00,22.25,22.50,21.75,22.75
327956,0,0,5.39,44,1,0,9.0,-0.1,49.2,-0.198,-0.131,1.081,24.00,23.75,23.50,23.75,23.75,24.00,22.75,23.25,23.75,24.00,23.50,23.75,23.25,23.50,23.25,23.50,23.50,23.75,23.25,23.50,23.25,23.50,23.50,22.75,23.25,23.25,23.25,23.25,23.25,22.50,23.00,23.25,22.75,23.25,23.00,23.00,23.00,22.50,22.75,22.50,22.25,22.00,21.75,22.25,22.25,22.25,22.25,22.50,21.75,22.25,21.50,21.50,21.50,22.00,22.25,22.25,22.50,22.50,21.50,22.25,22.00,22.00,21.50,22.25
328056,0,0,5.39,48,1,0,7.0,-4.2,61.1,-0.207,-0.188,1.314,23.75,24.25,23.75,24.25,23.50,23.75,23.25,23.25,23.50,23.75,23.25,23.25,23.25,23.25,23.00,23.50,22.50,23.75,23.50,23.50,23.00,23.50,23.25,23.00,23.75,23.25,23.00,22.75,23.00,23.25,22.50,23.00,23.25,23.00,23.00,23.00,23.25,22.50,22.00,22.75,21.75,22.25,21.50,22.25,22.25,22.00,21.75,21.75,22.00,22.00,21.00,22.00,21.50,21.75,22.00,22.25,22.25,22.50,21.75,22.00,21.50,22.00,21.50,21.50
328156,0,0,5.39,47,1,0,9.9,-12.9,66.4,-0.138,-0.330,1.270,23.00,24.00,23.25,23.75,23.25,23.50,23.25,22.75,24.00,23.75,23.00,23.50,23.25,23.50,22.75,23.50,23.75,24.00,23.00,23.00,23.25,23.25,22.75,22.75,23.75,23.25,23.00,22.75,23.00,22.50,23.00,23.25,23.00,22.50,22.50,23.00,23.00,22.00,22.25,22.00,22.75,20.75,22.25,22.50,22.25,22.25,21.75,21.75,22.25,21.75,22.50,21.50,22.00,21.75,22.00,22.25,22.50,22.25,22.00,22.25,22.50,21.75,22.25,22.50
328256,0,0,5.39,49,1,0,65.1,-9.5,50.8,-0.035,-0.178,1.204,24.25,23.25,23.25,23.25,23.25,23.50,22.75,22.75,23.50,23.50,23.25,23.00,22.75,23.25,22.50,23.00,23.50,24.00,23.00,23.00,22.50,23.00,22.75,22.75,23.25,23.00,22.75,22.50,22.75,22.50,22.25,22.50,22.25,22.00,22.50,22.50,22.50,21.75,22.00,22.00,21.75,22.00,22.50,22.25,22.00,22.25,21.75,22.25,21.75,21.75,22.00,22.00,21.00,22.00,22.25,22.75,22.25,22.25,22.00,22.25,22.00,22.25,21.50,22.50
328356,0,0,5.39,47,1,0,99.8,-4.7,21.4,0.049,-0.153,1.322,23.00,23.50,23.25,23.75,23.00,22.75,22.75,22.25,23.75,23.25,23.00,22.75,22.75,22.50,22.00,22.50,22.50,22.75,22.25,23.00,22.25,22.75,22.25,22.50,22.25,22.50,22.25,22.25,22.25,22.00,21.75,22.00,22.00,22.50,22.25,22.25,22.00,21.50,22.25,22.50,22.75,22.00,22.75,22.25,22.25,22.25,22.75,23.00,22.75,22.00,22.50,22.75,21.50,22.00,22.50,22.50,22.75,22.75,22.25,22.50,22.50,22.50,22.00,23.25
328456,0,0,5.39,47,1,0,132.2,-4.1,26.9,-0.016,0.077,1.382,22.75,23.00,22.25,23.00,23.00,23.00,22.25,22.25,22.75,22.50,22.25,22.50,22.00,22.25,22.50,22.25,22.00,22.25,21.75,22.00,22.00,22.00,22.25,22.00,22.25,22.25,22.75,22.50,22.25,21.50,22.00,22.50,21.75,22.00,22.50,22.25,22.75,21.75,23.25,22.75,22.75,22.25,22.50,22.50,22.50,22.25,22.25,22.75,22.75,22.75,23.00,22.50,22.00,22.25,23.00,23.00,23.00,22.50,22.50,23.00,22.50,23.00,22.50,23.00
328556,0,0,5.39,47,1,0,210.1,9.5,17.1,-0.034,0.329,1.044,22.25,23.25,22.25,22.50,22.25,22.50,22.75,21.50,22.00,22.50,22.00,22.50,22.50,22.25,22.00,22.50,22.50,23.00,22.25,22.50,22.25,22.75,22.75,22.75,23.25,22.50,22.50,22.25,22.75,22.75,22.50,23.25,22.50,22.75,23.25,22.50,22.75,22.50,23.25,23.00,23.75,22.50,22.75,23.00,23.25,23.50,23.50,23.25,23.25,22.75,23.00,22.75,22.50,22.75,22.50,22.75,23.25,23.25,22.75,23.25,23.00,22.75,22.25,22.25
328656,0,0,5.39,48,1,0,196.4,12.4,8.7,-0.067,0.616,0.706,22.25,23.25,22.50,23.50,22.75,23.00,22.75,23.00,23.00,23.00,22.75,23.00,22.50,23.00,23.00,23.25,22.75,23.50,23.50,22.75,23.00,23.50,24.00,23.50,23.50,23.50,23.25,22.75,23.25,23.50,23.25,23.50,23.00,23.00,23.00,23.00,23.00,22.75,22.50,21.75,23.25,23.00,23.50,23.50,23.50,23.75,22.75,22.75,23.50,23.75,23.50,23.25,23.00,23.00,23.00,23.00,24.25,23.00,23.50,23.75,23.25,23.75,22.75,22.50
328756,0,0,5.39,51,1,0,172.7,6.5,6.8,-0.039,0.550,0.690,23.75,23.75,23.50,23.75,23.50,24.25,23.75,23.75,23.75,23.50,23.50,23.50,23.75,24.00,23.75,23.00,23.25,23.50,23.25,23.25,23.50,23.00,22.50,23.00,24.25,24.00,23.75,23.00,23.75,23.25,23.25,22.50,23.75,23.25,23.75,23.50,23.50,23.25,23.50,23.25,24.25,23.50,23.50,23.75,23.50,24.00,23.75,23.75,24.25,23.25,23.50,23.25,23.00,23.25,23.25,24.00,24.25,24.50,23.75,24.00,23.75,24.00,23.25,24.00
